Order ID,Order Date,Ship Date,Product Category,Sub-Category,Customer Segment,Region,Country,City,Sales,Quantity,Discount,Profit,Ship Mode
DEMO-01561,2024-12-22,2024-12-25,Furniture,Tables,Consumer,South,Australia,Demo City 2,28.55,3,0.05,8.57,Second Class
DEMO-01562,2025-11-04,2025-11-09,Office Supplies,Paper,Consumer,South,Brazil,Demo City 22,413.05,11,0.1,64.13,First Class
DEMO-01563,2025-12-15,2025-12-17,Furniture,Chairs,Consumer,South,Australia,Demo City 3,166.78,5,0.5,12.8,First Class
DEMO-01564,2024-03-18,2024-03-22,Technology,Machines,Home Office,West,United States,Demo City 1,197.24,8,0.05,50.56,First Class
DEMO-01565,2025-05-05,2025-05-12,Office Supplies,Storage,Corporate,West,United States,Demo City 17,456.87,9,0.05,160.27,First Class
DEMO-01566,2023-01-08,2023-01-10,Office Supplies,Storage,Home Office,South,Brazil,Demo City 18,1150.85,9,0.3,-109.82,First Class
DEMO-01567,2025-11-22,2025-11-23,Furniture,Bookcases,Home Office,West,United States,Demo City 25,133.16,4,0.3,20.79,Standard Class
DEMO-01568,2024-10-27,2024-11-02,Office Supplies,Storage,Home Office,West,United States,Demo City 13,392.87,7,0.1,87.67,Same Day
DEMO-01569,2025-06-26,2025-06-28,Technology,Phones,Home Office,East,India,Demo City 22,615.11,11,0.1,57.15,Second Class
DEMO-01570,2025-01-26,2025-01-27,Furniture,Bookcases,Home Office,East,Japan,Demo City 22,96.82,11,0.1,21.69,First Class
DEMO-01571,2024-06-22,2024-06-25,Technology,Machines,Home Office,South,Australia,Demo City 19,107.56,7,0.1,16.33,Standard Class
DEMO-01572,2024-01-22,2024-01-23,Office Supplies,Binders,Corporate,South,Brazil,Demo City 4,158.97,3,0.1,22.78,Second Class
DEMO-01573,2023-08-12,2023-08-19,Technology,Accessories,Consumer,South,Brazil,Demo City 20,53.76,3,0.2,7.49,First Class
DEMO-01574,2023-08-11,2023-08-14,Technology,Accessories,Home Office,East,India,Demo City 24,304.26,3,0.1,61.35,Second Class
DEMO-01575,2024-03-27,2024-03-28,Furniture,Chairs,Corporate,West,United States,Demo City 25,62.72,2,0.2,7.65,Standard Class
DEMO-01576,2023-05-05,2023-05-06,Furniture,Chairs,Corporate,East,Japan,Demo City 20,258.67,11,0.05,29.66,First Class
DEMO-01577,2023-09-19,2023-09-26,Technology,Phones,Consumer,South,Brazil,Demo City 21,259.98,2,0.2,34.12,First Class
DEMO-01578,2023-03-13,2023-03-17,Technology,Accessories,Home Office,West,United States,Demo City 8,431.39,8,0.2,-14.25,First Class
DEMO-01579,2025-09-30,2025-10-03,Furniture,Chairs,Consumer,East,India,Demo City 6,52.39,5,0.3,-2.95,First Class
DEMO-01580,2023-02-02,2023-02-06,Furniture,Bookcases,Home Office,North,United Kingdom,Demo City 10,206.02,8,0.1,28.14,Second Class
DEMO-01581,2023-05-02,2023-05-03,Furniture,Bookcases,Consumer,North,United Kingdom,Demo City 13,155.88,4,0.0,44.04,Same Day
DEMO-01582,2024-03-05,2024-03-07,Technology,Accessories,Home Office,East,India,Demo City 2,140.25,5,0.2,-2.53,Same Day
DEMO-01583,2025-06-05,2025-06-12,Office Supplies,Storage,Consumer,West,Germany,Demo City 6,60.99,4,0.3,-6.42,Standard Class
DEMO-01584,2025-04-30,2025-05-03,Furniture,Chairs,Corporate,East,Japan,Demo City 8,2448.62,10,0.0,166.55,Same Day
DEMO-01585,2023-05-18,2023-05-20,Technology,Machines,Consumer,North,United Kingdom,Demo City 16,161.88,7,0.0,34.89,Second Class
DEMO-01586,2025-08-25,2025-08-29,Furniture,Tables,Consumer,South,Brazil,Demo City 4,726.6,9,0.1,42.92,Standard Class
DEMO-01587,2023-09-17,2023-09-22,Furniture,Chairs,Consumer,South,Brazil,Demo City 9,140.89,7,0.0,22.9,Second Class
DEMO-01588,2024-07-26,2024-07-27,Office Supplies,Binders,Home Office,North,United Kingdom,Demo City 20,65.25,4,0.0,9.99,First Class
DEMO-01589,2024-12-26,2025-01-01,Furniture,Chairs,Consumer,East,Japan,Demo City 8,483.28,7,0.05,86.37,First Class
DEMO-01590,2025-03-09,2025-03-16,Office Supplies,Paper,Consumer,North,Canada,Demo City 15,583.88,6,0.0,109.12,First Class
DEMO-01591,2024-08-13,2024-08-18,Technology,Phones,Consumer,East,India,Demo City 9,142.83,11,0.2,2.56,Same Day
DEMO-01592,2024-05-18,2024-05-19,Technology,Machines,Consumer,West,Germany,Demo City 27,993.86,11,0.05,120.28,Standard Class
DEMO-01593,2024-01-12,2024-01-14,Furniture,Bookcases,Consumer,South,Australia,Demo City 20,978.75,11,0.3,-46.65,Standard Class
DEMO-01594,2024-01-29,2024-02-04,Furniture,Tables,Consumer,East,Japan,Demo City 15,1199.79,8,0.3,29.78,Second Class
DEMO-01595,2024-04-28,2024-05-05,Office Supplies,Binders,Consumer,East,India,Demo City 23,69.51,1,0.0,12.24,First Class
DEMO-01596,2024-07-12,2024-07-14,Technology,Accessories,Corporate,West,Germany,Demo City 16,157.56,7,0.1,-3.13,Second Class
DEMO-01597,2025-12-20,2025-12-22,Furniture,Chairs,Consumer,West,Germany,Demo City 29,91.03,1,0.2,16.81,Same Day
DEMO-01598,2023-08-13,2023-08-17,Technology,Machines,Home Office,East,India,Demo City 25,31.56,1,0.0,8.92,Standard Class
DEMO-01599,2024-04-13,2024-04-15,Technology,Accessories,Consumer,North,Canada,Demo City 17,394.14,7,0.3,-18.72,Same Day
DEMO-01600,2025-07-08,2025-07-14,Technology,Phones,Consumer,North,United Kingdom,Demo City 17,173.4,1,0.2,3.01,First Class
DEMO-01601,2024-10-23,2024-10-30,Office Supplies,Paper,Home Office,South,Brazil,Demo City 2,133.82,2,0.2,44.59,Second Class
DEMO-01602,2023-07-31,2023-08-02,Furniture,Chairs,Consumer,North,United Kingdom,Demo City 6,1524.19,10,0.1,-23.6,First Class
DEMO-01603,2023-01-30,2023-02-01,Office Supplies,Paper,Home Office,East,India,Demo City 15,112.98,3,0.1,52.63,Same Day
DEMO-01604,2023-10-20,2023-10-23,Furniture,Tables,Consumer,West,Germany,Demo City 10,114.6,2,0.3,-20.24,First Class
DEMO-01605,2023-01-02,2023-01-06,Technology,Accessories,Home Office,South,Australia,Demo City 27,134.67,4,0.3,12.3,Second Class
DEMO-01606,2025-02-28,2025-03-07,Furniture,Tables,Consumer,East,Japan,Demo City 27,163.25,7,0.3,35.31,First Class
DEMO-01607,2024-02-03,2024-02-07,Furniture,Bookcases,Home Office,North,United Kingdom,Demo City 5,24.37,1,0.1,4.56,Same Day
DEMO-01608,2023-10-10,2023-10-15,Technology,Phones,Corporate,South,Brazil,Demo City 7,149.94,4,0.05,-13.06,First Class
DEMO-01609,2023-08-25,2023-08-27,Technology,Accessories,Home Office,West,United States,Demo City 29,206.22,6,0.1,32.5,Second Class
DEMO-01610,2023-05-12,2023-05-14,Furniture,Tables,Corporate,North,United Kingdom,Demo City 25,222.46,3,0.1,40.86,Same Day
DEMO-01611,2025-08-25,2025-08-29,Office Supplies,Binders,Home Office,West,United States,Demo City 27,104.13,2,0.2,1.77,First Class
DEMO-01612,2023-04-06,2023-04-12,Technology,Accessories,Home Office,North,Canada,Demo City 25,39.34,1,0.05,4.63,Standard Class
DEMO-01613,2024-08-07,2024-08-09,Office Supplies,Paper,Consumer,North,United Kingdom,Demo City 8,306.22,8,0.1,13.99,First Class
DEMO-01614,2023-07-25,2023-07-30,Office Supplies,Storage,Consumer,East,Japan,Demo City 23,164.81,5,0.2,16.47,Second Class
DEMO-01615,2025-07-25,2025-08-01,Office Supplies,Paper,Corporate,South,Brazil,Demo City 13,112.93,5,0.0,20.66,Same Day
DEMO-01616,2025-11-14,2025-11-17,Office Supplies,Storage,Corporate,East,India,Demo City 15,171.16,5,0.2,-30.17,First Class
DEMO-01617,2025-08-27,2025-09-03,Technology,Phones,Consumer,South,Brazil,Demo City 26,201.73,9,0.05,69.08,Standard Class
DEMO-01618,2023-06-22,2023-06-29,Office Supplies,Storage,Corporate,North,United Kingdom,Demo City 25,300.84,8,0.1,118.06,First Class
DEMO-01619,2023-08-08,2023-08-10,Furniture,Bookcases,Corporate,North,United Kingdom,Demo City 13,18.4,2,0.0,0.82,Standard Class
DEMO-01620,2025-07-06,2025-07-13,Technology,Machines,Corporate,South,Australia,Demo City 26,89.29,2,0.0,9.84,Standard Class
DEMO-01621,2024-03-14,2024-03-21,Furniture,Chairs,Home Office,West,United States,Demo City 14,2615.13,11,0.1,71.54,First Class
DEMO-01622,2023-08-02,2023-08-04,Technology,Phones,Corporate,East,Japan,Demo City 19,376.04,11,0.0,26.81,Second Class
DEMO-01623,2023-10-24,2023-10-27,Furniture,Bookcases,Home Office,North,United Kingdom,Demo City 8,37.95,1,0.1,2.87,First Class
DEMO-01624,2023-06-02,2023-06-03,Furniture,Chairs,Corporate,West,Germany,Demo City 1,223.2,4,0.0,20.56,First Class
DEMO-01625,2023-01-21,2023-01-25,Office Supplies,Storage,Home Office,North,United Kingdom,Demo City 28,401.85,7,0.0,-19.88,First Class
DEMO-01626,2023-03-09,2023-03-13,Office Supplies,Paper,Home Office,West,Germany,Demo City 14,136.77,5,0.1,15.77,Second Class
DEMO-01627,2025-09-22,2025-09-26,Technology,Accessories,Home Office,North,United Kingdom,Demo City 16,115.6,10,0.3,-21.36,Second Class
DEMO-01628,2025-12-07,2025-12-08,Furniture,Bookcases,Consumer,East,India,Demo City 28,67.64,1,0.0,11.38,Second Class
DEMO-01629,2024-01-05,2024-01-11,Technology,Accessories,Consumer,East,India,Demo City 23,636.79,4,0.2,134.25,Second Class
DEMO-01630,2024-10-08,2024-10-12,Furniture,Chairs,Home Office,North,United Kingdom,Demo City 12,92.6,1,0.0,5.89,First Class
DEMO-01631,2025-06-20,2025-06-27,Office Supplies,Storage,Consumer,East,Japan,Demo City 26,168.74,3,0.1,6.17,First Class
DEMO-01632,2023-05-20,2023-05-23,Office Supplies,Storage,Corporate,East,India,Demo City 6,400.07,7,0.0,109.68,Standard Class
DEMO-01633,2023-12-02,2023-12-07,Furniture,Bookcases,Consumer,West,United States,Demo City 26,48.0,2,0.0,12.62,Standard Class
DEMO-01634,2025-02-05,2025-02-09,Office Supplies,Binders,Consumer,West,Germany,Demo City 6,83.42,5,0.0,19.93,First Class
DEMO-01635,2024-05-29,2024-06-01,Furniture,Tables,Corporate,West,United States,Demo City 15,299.51,5,0.2,56.85,Same Day
DEMO-01636,2023-03-28,2023-03-30,Office Supplies,Paper,Corporate,North,Canada,Demo City 23,83.67,1,0.0,10.61,Standard Class
DEMO-01637,2023-11-13,2023-11-19,Furniture,Chairs,Corporate,South,Brazil,Demo City 17,1470.06,6,0.0,148.8,Standard Class
DEMO-01638,2024-12-11,2024-12-15,Technology,Phones,Home Office,North,Canada,Demo City 1,1021.94,6,0.05,184.37,Standard Class
DEMO-01639,2024-11-02,2024-11-03,Office Supplies,Storage,Home Office,North,Canada,Demo City 24,245.18,7,0.05,81.73,Second Class
DEMO-01640,2024-05-05,2024-05-06,Technology,Phones,Corporate,West,Germany,Demo City 30,453.29,3,0.05,170.99,Same Day
DEMO-01641,2025-10-31,2025-11-03,Technology,Accessories,Home Office,North,United Kingdom,Demo City 1,386.34,6,0.05,38.19,First Class
DEMO-01642,2023-07-14,2023-07-20,Office Supplies,Paper,Consumer,West,United States,Demo City 27,1382.0,8,0.05,226.32,Same Day
DEMO-01643,2024-02-26,2024-03-02,Furniture,Chairs,Consumer,East,India,Demo City 25,574.75,7,0.1,25.83,First Class
DEMO-01644,2025-04-08,2025-04-12,Technology,Machines,Corporate,South,Australia,Demo City 23,207.44,8,0.1,-51.52,First Class
DEMO-01645,2023-10-31,2023-11-02,Furniture,Tables,Consumer,East,India,Demo City 19,1121.56,9,0.0,284.96,Standard Class
DEMO-01646,2023-06-28,2023-07-05,Technology,Phones,Consumer,South,Australia,Demo City 16,811.04,11,0.0,203.59,Same Day
DEMO-01647,2025-10-21,2025-10-26,Furniture,Chairs,Consumer,North,Canada,Demo City 11,232.65,9,0.0,-42.37,Second Class
DEMO-01648,2025-07-30,2025-08-01,Furniture,Tables,Corporate,East,India,Demo City 21,23.58,1,0.3,1.17,Standard Class
DEMO-01649,2025-02-09,2025-02-12,Technology,Accessories,Corporate,East,Japan,Demo City 20,179.86,7,0.1,10.58,Same Day
DEMO-01650,2023-01-31,2023-02-03,Office Supplies,Binders,Corporate,North,Canada,Demo City 9,451.23,7,0.3,-93.78,Second Class
DEMO-01651,2023-07-27,2023-08-03,Technology,Phones,Home Office,North,Canada,Demo City 29,1369.61,11,0.0,307.18,First Class
DEMO-01652,2023-10-29,2023-10-30,Office Supplies,Storage,Consumer,West,Germany,Demo City 24,304.55,9,0.1,91.55,Second Class
DEMO-01653,2025-09-07,2025-09-14,Furniture,Chairs,Home Office,North,United Kingdom,Demo City 6,179.95,6,0.2,16.06,First Class
DEMO-01654,2025-04-03,2025-04-08,Furniture,Tables,Home Office,North,Canada,Demo City 15,418.1,11,0.0,65.08,Standard Class
DEMO-01655,2024-04-13,2024-04-19,Furniture,Tables,Consumer,West,United States,Demo City 3,214.93,2,0.05,49.17,Standard Class
DEMO-01656,2023-04-27,2023-05-04,Office Supplies,Binders,Consumer,North,Canada,Demo City 30,610.53,9,0.5,-180.02,Standard Class
DEMO-01657,2023-06-03,2023-06-07,Office Supplies,Binders,Corporate,East,Japan,Demo City 30,220.32,3,0.1,5.13,Standard Class
DEMO-01658,2023-06-05,2023-06-06,Office Supplies,Storage,Consumer,West,United States,Demo City 23,961.59,8,0.0,125.87,Standard Class
DEMO-01659,2023-10-23,2023-10-29,Office Supplies,Storage,Home Office,West,Germany,Demo City 23,3473.13,10,0.2,-545.17,First Class
DEMO-01660,2024-04-26,2024-04-29,Office Supplies,Binders,Consumer,East,India,Demo City 19,229.3,9,0.1,3.57,Standard Class
DEMO-01661,2025-09-09,2025-09-12,Office Supplies,Paper,Consumer,North,Canada,Demo City 1,189.57,4,0.5,-52.44,First Class
DEMO-01662,2024-02-08,2024-02-15,Furniture,Tables,Home Office,East,Japan,Demo City 25,62.1,1,0.1,0.67,Standard Class
DEMO-01663,2024-11-22,2024-11-24,Office Supplies,Storage,Consumer,East,India,Demo City 10,386.49,9,0.3,-58.87,First Class
DEMO-01664,2025-03-08,2025-03-14,Technology,Phones,Home Office,South,Australia,Demo City 16,446.08,3,0.3,-62.86,Same Day
DEMO-01665,2023-04-23,2023-04-28,Office Supplies,Storage,Consumer,North,Canada,Demo City 1,36.05,1,0.3,0.57,Standard Class
DEMO-01666,2024-10-10,2024-10-12,Technology,Phones,Corporate,South,Brazil,Demo City 15,361.9,4,0.2,-51.82,Standard Class
DEMO-01667,2024-12-01,2024-12-03,Furniture,Bookcases,Consumer,North,United Kingdom,Demo City 3,644.84,9,0.0,80.47,Same Day
DEMO-01668,2023-05-13,2023-05-20,Office Supplies,Paper,Corporate,South,Australia,Demo City 13,139.3,3,0.1,25.17,Second Class
DEMO-01669,2024-06-07,2024-06-14,Technology,Machines,Corporate,South,Brazil,Demo City 28,1041.49,11,0.1,294.42,Second Class
DEMO-01670,2023-11-26,2023-11-29,Furniture,Bookcases,Consumer,East,Japan,Demo City 5,152.65,10,0.1,27.14,Same Day
DEMO-01671,2023-02-19,2023-02-26,Technology,Machines,Consumer,North,Canada,Demo City 6,315.59,5,0.3,-18.56,Same Day
DEMO-01672,2023-12-18,2023-12-20,Furniture,Bookcases,Corporate,North,Canada,Demo City 15,574.68,5,0.2,2.88,Standard Class
DEMO-01673,2023-11-10,2023-11-15,Technology,Phones,Consumer,West,Germany,Demo City 26,580.3,7,0.1,46.68,Standard Class
DEMO-01674,2025-02-08,2025-02-09,Technology,Machines,Consumer,East,Japan,Demo City 8,77.48,2,0.0,28.64,Second Class
DEMO-01675,2024-03-05,2024-03-08,Technology,Accessories,Consumer,East,India,Demo City 25,243.53,5,0.2,48.66,Second Class
DEMO-01676,2023-04-23,2023-04-27,Office Supplies,Paper,Home Office,North,United Kingdom,Demo City 28,181.55,5,0.3,0.43,Standard Class
DEMO-01677,2023-11-24,2023-11-26,Technology,Accessories,Corporate,West,Germany,Demo City 14,2426.08,10,0.1,-15.01,Standard Class
DEMO-01678,2023-01-29,2023-01-30,Office Supplies,Paper,Corporate,East,Japan,Demo City 5,247.95,10,0.05,76.08,Standard Class
DEMO-01679,2024-01-26,2024-02-01,Furniture,Chairs,Corporate,West,United States,Demo City 20,46.15,3,0.3,5.79,Standard Class
DEMO-01680,2024-09-25,2024-09-30,Technology,Machines,Home Office,West,United States,Demo City 1,298.72,4,0.0,19.31,First Class
DEMO-01681,2023-05-16,2023-05-21,Furniture,Bookcases,Corporate,North,United Kingdom,Demo City 4,393.15,3,0.0,165.38,Same Day
DEMO-01682,2023-06-20,2023-06-26,Furniture,Chairs,Home Office,North,Canada,Demo City 7,520.42,3,0.3,57.31,Second Class
DEMO-01683,2025-01-20,2025-01-21,Office Supplies,Binders,Home Office,West,United States,Demo City 5,170.79,2,0.5,-31.84,Same Day
DEMO-01684,2023-03-04,2023-03-05,Office Supplies,Paper,Home Office,South,Brazil,Demo City 26,215.98,4,0.05,41.85,Same Day
DEMO-01685,2023-04-26,2023-04-27,Office Supplies,Binders,Consumer,North,Canada,Demo City 9,1025.86,6,0.5,-321.41,Same Day
DEMO-01686,2023-10-21,2023-10-24,Furniture,Bookcases,Home Office,South,Brazil,Demo City 4,439.66,8,0.2,-2.44,Second Class
DEMO-01687,2025-06-25,2025-06-28,Technology,Phones,Home Office,North,Canada,Demo City 30,673.15,11,0.2,-51.19,Same Day
DEMO-01688,2025-02-11,2025-02-15,Furniture,Bookcases,Home Office,South,Brazil,Demo City 13,142.4,5,0.05,23.74,Second Class
DEMO-01689,2024-08-10,2024-08-15,Technology,Machines,Consumer,West,Germany,Demo City 18,456.35,8,0.1,18.59,Same Day
DEMO-01690,2025-11-28,2025-12-03,Office Supplies,Paper,Consumer,South,Australia,Demo City 30,116.18,4,0.3,-41.62,Second Class
DEMO-01691,2025-10-07,2025-10-10,Technology,Accessories,Consumer,North,Canada,Demo City 27,126.01,3,0.2,16.76,Same Day
DEMO-01692,2024-03-14,2024-03-21,Technology,Accessories,Consumer,South,Brazil,Demo City 30,232.74,7,0.2,41.79,First Class
DEMO-01693,2023-11-22,2023-11-27,Technology,Machines,Home Office,East,Japan,Demo City 18,3921.39,7,0.2,-151.87,Second Class
DEMO-01694,2025-07-28,2025-07-29,Technology,Accessories,Home Office,West,Germany,Demo City 15,554.32,6,0.0,154.06,Standard Class
DEMO-01695,2023-12-10,2023-12-16,Technology,Phones,Corporate,North,Canada,Demo City 14,156.99,3,0.3,-4.18,Standard Class
DEMO-01696,2025-12-27,2025-12-31,Technology,Accessories,Home Office,North,Canada,Demo City 15,369.0,9,0.2,-64.53,Second Class
DEMO-01697,2023-12-12,2023-12-16,Technology,Machines,Corporate,North,Canada,Demo City 12,500.68,5,0.05,169.15,Standard Class
DEMO-01698,2024-09-05,2024-09-08,Office Supplies,Storage,Corporate,East,India,Demo City 16,209.31,7,0.3,-8.58,Same Day
DEMO-01699,2023-06-25,2023-06-27,Furniture,Chairs,Corporate,East,India,Demo City 27,184.98,8,0.3,-50.46,Same Day
DEMO-01700,2023-08-18,2023-08-20,Office Supplies,Paper,Consumer,South,Australia,Demo City 11,147.97,4,0.1,-4.45,First Class
DEMO-01701,2023-05-21,2023-05-24,Technology,Machines,Consumer,South,Australia,Demo City 18,37.75,2,0.1,4.77,First Class
DEMO-01702,2024-12-29,2025-01-01,Technology,Accessories,Consumer,North,United Kingdom,Demo City 3,295.17,3,0.0,72.27,Standard Class
DEMO-01703,2023-01-19,2023-01-25,Technology,Accessories,Consumer,West,United States,Demo City 17,214.2,4,0.0,-17.81,Second Class
DEMO-01704,2024-07-17,2024-07-20,Office Supplies,Paper,Corporate,West,Germany,Demo City 9,201.42,2,0.0,16.24,Standard Class
DEMO-01705,2023-02-01,2023-02-03,Technology,Phones,Home Office,East,Japan,Demo City 20,20.38,3,0.2,1.6,First Class
DEMO-01706,2023-04-02,2023-04-09,Technology,Machines,Corporate,West,United States,Demo City 10,716.23,11,0.1,63.26,Second Class
DEMO-01707,2024-02-15,2024-02-18,Furniture,Tables,Home Office,South,Australia,Demo City 1,926.36,9,0.3,-41.93,First Class
DEMO-01708,2025-04-26,2025-05-03,Office Supplies,Paper,Home Office,East,Japan,Demo City 21,2503.32,7,0.2,-21.48,Second Class
DEMO-01709,2025-05-09,2025-05-10,Office Supplies,Binders,Consumer,North,United Kingdom,Demo City 5,220.61,7,0.2,3.02,Same Day
DEMO-01710,2023-08-20,2023-08-24,Office Supplies,Storage,Consumer,West,United States,Demo City 13,320.57,5,0.0,-9.25,Second Class
DEMO-01711,2025-02-03,2025-02-06,Technology,Machines,Home Office,East,India,Demo City 28,323.46,7,0.2,60.73,Second Class
DEMO-01712,2024-09-21,2024-09-27,Technology,Phones,Consumer,East,Japan,Demo City 10,1712.76,6,0.3,-179.65,First Class
DEMO-01713,2024-07-13,2024-07-18,Technology,Machines,Corporate,South,Brazil,Demo City 18,538.73,11,0.2,-39.13,Standard Class
DEMO-01714,2023-11-04,2023-11-09,Technology,Phones,Consumer,North,Canada,Demo City 18,194.18,7,0.1,25.36,First Class
DEMO-01715,2025-02-26,2025-03-04,Technology,Accessories,Consumer,North,United Kingdom,Demo City 1,668.34,5,0.0,52.23,First Class
DEMO-01716,2024-02-10,2024-02-17,Office Supplies,Binders,Consumer,East,India,Demo City 22,59.51,1,0.0,3.16,First Class
DEMO-01717,2024-06-23,2024-06-29,Office Supplies,Storage,Consumer,East,India,Demo City 1,491.53,8,0.1,55.01,Same Day
DEMO-01718,2025-05-15,2025-05-20,Technology,Phones,Corporate,West,United States,Demo City 20,965.7,11,0.05,198.26,First Class
DEMO-01719,2025-06-01,2025-06-07,Furniture,Tables,Home Office,South,Brazil,Demo City 11,24.72,1,0.0,3.49,Same Day
DEMO-01720,2025-09-13,2025-09-18,Office Supplies,Paper,Home Office,West,Germany,Demo City 1,239.0,5,0.1,-8.39,First Class
DEMO-01721,2023-12-09,2023-12-11,Furniture,Bookcases,Corporate,East,India,Demo City 18,273.53,2,0.2,12.88,Second Class
DEMO-01722,2025-11-16,2025-11-19,Furniture,Chairs,Corporate,South,Australia,Demo City 7,116.98,4,0.0,25.67,Same Day
DEMO-01723,2024-10-24,2024-10-25,Technology,Accessories,Corporate,South,Brazil,Demo City 12,249.99,10,0.1,16.02,Same Day
DEMO-01724,2024-12-14,2024-12-21,Office Supplies,Binders,Corporate,North,United Kingdom,Demo City 4,870.61,11,0.05,158.43,Second Class
DEMO-01725,2025-07-12,2025-07-14,Furniture,Tables,Corporate,North,United Kingdom,Demo City 21,867.63,3,0.2,138.32,Second Class
DEMO-01726,2025-09-14,2025-09-16,Furniture,Tables,Home Office,East,India,Demo City 17,259.34,7,0.5,-55.45,Same Day
DEMO-01727,2024-05-26,2024-05-29,Furniture,Bookcases,Corporate,West,Germany,Demo City 15,281.65,6,0.0,55.7,First Class
DEMO-01728,2023-04-12,2023-04-19,Furniture,Bookcases,Corporate,South,Brazil,Demo City 17,330.64,8,0.2,-5.51,Second Class
DEMO-01729,2024-02-06,2024-02-07,Office Supplies,Storage,Home Office,South,Australia,Demo City 15,278.75,5,0.2,-49.78,First Class
DEMO-01730,2024-04-23,2024-04-27,Office Supplies,Binders,Corporate,North,Canada,Demo City 21,158.53,7,0.05,24.07,Same Day
DEMO-01731,2023-12-10,2023-12-15,Office Supplies,Binders,Home Office,East,India,Demo City 29,395.22,6,0.05,116.86,First Class
DEMO-01732,2024-06-18,2024-06-21,Technology,Accessories,Home Office,East,Japan,Demo City 28,231.94,6,0.2,37.64,Same Day
DEMO-01733,2024-04-11,2024-04-17,Office Supplies,Storage,Home Office,West,United States,Demo City 22,129.66,4,0.2,-10.65,Standard Class
DEMO-01734,2024-07-24,2024-07-30,Office Supplies,Storage,Home Office,West,Germany,Demo City 11,332.85,5,0.3,2.82,First Class
DEMO-01735,2024-10-13,2024-10-15,Office Supplies,Binders,Home Office,North,Canada,Demo City 12,288.95,5,0.2,-11.13,Second Class
DEMO-01736,2023-09-18,2023-09-24,Furniture,Bookcases,Home Office,West,Germany,Demo City 4,1215.35,11,0.1,-12.14,Second Class
DEMO-01737,2024-05-16,2024-05-23,Technology,Machines,Home Office,North,Canada,Demo City 10,115.38,5,0.0,18.28,Same Day
DEMO-01738,2025-04-27,2025-04-30,Office Supplies,Binders,Consumer,East,India,Demo City 5,298.24,3,0.3,-39.7,Same Day
DEMO-01739,2025-07-08,2025-07-11,Office Supplies,Storage,Corporate,West,Germany,Demo City 22,134.61,3,0.2,24.74,Standard Class
DEMO-01740,2025-11-21,2025-11-26,Furniture,Chairs,Home Office,South,Australia,Demo City 30,1083.53,6,0.0,58.63,Standard Class
DEMO-01741,2024-03-05,2024-03-10,Technology,Phones,Home Office,North,United Kingdom,Demo City 10,293.09,10,0.3,-29.44,Second Class
DEMO-01742,2024-11-10,2024-11-13,Furniture,Tables,Corporate,West,Germany,Demo City 8,428.11,11,0.2,23.31,Same Day
DEMO-01743,2025-12-17,2025-12-20,Office Supplies,Paper,Corporate,East,India,Demo City 28,129.35,3,0.2,-0.49,First Class
DEMO-01744,2025-08-26,2025-08-30,Furniture,Bookcases,Corporate,East,India,Demo City 19,520.87,9,0.05,16.65,First Class
DEMO-01745,2024-07-14,2024-07-20,Office Supplies,Storage,Home Office,West,Germany,Demo City 17,97.11,4,0.3,2.53,Same Day
DEMO-01746,2023-06-08,2023-06-09,Office Supplies,Storage,Consumer,West,United States,Demo City 12,94.89,4,0.5,-19.38,Same Day
DEMO-01747,2024-01-23,2024-01-26,Furniture,Chairs,Consumer,West,Germany,Demo City 28,1325.12,10,0.05,157.53,Standard Class
DEMO-01748,2023-11-13,2023-11-18,Furniture,Tables,Home Office,North,United Kingdom,Demo City 14,146.17,3,0.2,-19.01,Same Day
DEMO-01749,2023-02-07,2023-02-11,Technology,Machines,Corporate,East,Japan,Demo City 3,1006.15,9,0.2,260.41,Second Class
DEMO-01750,2024-11-02,2024-11-05,Office Supplies,Storage,Home Office,South,Australia,Demo City 13,520.4,4,0.1,83.67,Second Class
DEMO-01751,2025-12-22,2025-12-27,Office Supplies,Binders,Consumer,North,Canada,Demo City 19,125.89,1,0.1,-44.25,Second Class
DEMO-01752,2024-06-10,2024-06-12,Technology,Accessories,Home Office,West,United States,Demo City 18,108.26,3,0.3,17.84,Same Day
DEMO-01753,2023-06-18,2023-06-23,Furniture,Bookcases,Home Office,West,United States,Demo City 8,420.63,4,0.2,29.82,Second Class
DEMO-01754,2024-08-14,2024-08-15,Furniture,Bookcases,Home Office,South,Brazil,Demo City 10,75.23,3,0.1,25.64,Second Class
DEMO-01755,2024-06-23,2024-06-30,Office Supplies,Storage,Consumer,South,Brazil,Demo City 2,95.73,4,0.1,14.11,First Class
DEMO-01756,2024-08-19,2024-08-23,Furniture,Chairs,Home Office,West,United States,Demo City 20,289.6,4,0.3,50.31,Second Class
DEMO-01757,2023-01-30,2023-02-01,Furniture,Bookcases,Corporate,East,India,Demo City 2,765.25,11,0.05,105.91,Same Day
DEMO-01758,2023-03-06,2023-03-12,Furniture,Tables,Consumer,East,Japan,Demo City 14,299.63,10,0.05,33.81,Second Class
DEMO-01759,2025-01-16,2025-01-22,Technology,Accessories,Home Office,West,Germany,Demo City 30,63.9,1,0.1,0.72,Same Day
DEMO-01760,2024-12-04,2024-12-07,Technology,Machines,Corporate,South,Australia,Demo City 19,791.8,7,0.3,-93.38,Same Day
DEMO-01761,2024-08-16,2024-08-20,Technology,Machines,Consumer,East,Japan,Demo City 9,372.11,9,0.3,88.65,Second Class
